Disc loss, Gen loss
6.78615178912878e-05	6.78615178912878e-05
7.049459964036942e-05	7.049459964036942e-05
5.8587174862623215e-05	5.8587174862623215e-05
6.499141454696655e-05	6.499141454696655e-05
6.941892206668854e-05	6.941892206668854e-05
7.436936721205711e-05	7.436936721205711e-05
4.738569259643555e-05	4.738569259643555e-05
3.4967903047800064e-05	3.4967903047800064e-05
3.3842865377664566e-05	3.3842865377664566e-05
3.144470974802971e-05	3.144470974802971e-05
4.3371692299842834e-05	4.3371692299842834e-05
7.903715595602989e-05	7.903715595602989e-05
5.476921796798706e-05	5.476921796798706e-05
4.7759152948856354e-05	4.7759152948856354e-05
4.409346729516983e-05	4.409346729516983e-05
3.133947029709816e-05	3.133947029709816e-05
4.536239430308342e-05	4.536239430308342e-05
1.5656929463148117e-05	1.5656929463148117e-05
6.09629787504673e-05	6.09629787504673e-05
6.304960697889328e-05	6.304960697889328e-05
5.604000762104988e-05	5.604000762104988e-05
6.315018981695175e-05	6.315018981695175e-05
5.8714766055345535e-05	5.8714766055345535e-05
4.962831735610962e-05	4.962831735610962e-05
7.241731509566307e-05	7.241731509566307e-05
5.1859766244888306e-05	5.1859766244888306e-05
5.112774670124054e-05	5.112774670124054e-05
2.4782493710517883e-05	2.4782493710517883e-05
4.176911897957325e-05	4.176911897957325e-05
2.5123823434114456e-05	2.5123823434114456e-05
6.223702803254128e-05	6.223702803254128e-05
8.166511543095112e-05	8.166511543095112e-05
7.614935748279095e-05	7.614935748279095e-05
0.00010958290658891201	0.00010958290658891201
9.647523984313011e-05	9.647523984313011e-05
0.00010409747483208776	0.00010409747483208776
0.00013406132347881794	0.00013406132347881794
0.00011693546548485756	0.00011693546548485756
0.00010138610377907753	0.00010138610377907753
0.00012545997742563486	0.00012545997742563486
9.2883943580091e-05	9.2883943580091e-05
8.930731564760208e-05	8.930731564760208e-05
4.791375249624252e-05	4.791375249624252e-05
0.00010804133489727974	0.00010804133489727974
0.00010811351239681244	0.00010811351239681244
0.0001345500349998474	0.0001345500349998474
0.00011878926306962967	0.00011878926306962967
0.00014709029346704483	0.00014709029346704483
0.00014331098645925522	0.00014331098645925522
0.00012508314102888107	0.00012508314102888107
7.590511813759804e-05	7.590511813759804e-05
8.79550352692604e-05	8.79550352692604e-05
0.00011458806693553925	0.00011458806693553925
0.00011233240365982056	0.00011233240365982056
0.00010685157030820847	0.00010685157030820847
6.40014186501503e-05	6.40014186501503e-05
2.5645364075899124e-05	2.5645364075899124e-05
8.363882079720497e-05	8.363882079720497e-05
8.905632421374321e-05	8.905632421374321e-05
6.605032831430435e-05	6.605032831430435e-05
5.424255505204201e-05	5.424255505204201e-05
4.348624497652054e-05	4.348624497652054e-05
3.146892413496971e-05	3.146892413496971e-05
2.3717060685157776e-05	2.3717060685157776e-05
1.9622500985860825e-05	1.9622500985860825e-05
1.9758008420467377e-05	1.9758008420467377e-05
4.943832755088806e-05	4.943832755088806e-05
1.990329474210739e-05	1.990329474210739e-05
1.5459954738616943e-05	1.5459954738616943e-05
3.231316804885864e-05	3.231316804885864e-05
2.1499115973711014e-05	2.1499115973711014e-05
2.7012545615434647e-05	2.7012545615434647e-05
1.6485340893268585e-05	1.6485340893268585e-05
2.022692933678627e-05	2.022692933678627e-05
1.2061093002557755e-05	1.2061093002557755e-05
1.659570261836052e-05	1.659570261836052e-05
7.716473191976547e-06	7.716473191976547e-06
5.026813596487045e-07	5.026813596487045e-07
1.2906035408377647e-05	1.2906035408377647e-05
2.6076799258589745e-05	2.6076799258589745e-05
3.6670826375484467e-06	3.6670826375484467e-06
-9.17213037610054e-06	-9.17213037610054e-06
1.0045710951089859e-05	1.0045710951089859e-05
7.64988362789154e-06	7.64988362789154e-06
1.2409873306751251e-06	1.2409873306751251e-06
-2.354104071855545e-05	-2.354104071855545e-05
-4.5821070671081543e-07	-4.5821070671081543e-07
-9.817071259021759e-06	-9.817071259021759e-06
5.099829286336899e-05	5.099829286336899e-05
-9.815674275159836e-06	-9.815674275159836e-06
1.813238486647606e-05	1.813238486647606e-05
-1.376960426568985e-05	-1.376960426568985e-05
-7.687951438128948e-06	-7.687951438128948e-06
-5.419598892331123e-06	-5.419598892331123e-06
-4.80294693261385e-06	-4.80294693261385e-06
-7.566995918750763e-07	-7.566995918750763e-07
9.411713108420372e-05	9.411713108420372e-05
2.6623252779245377e-05	2.6623252779245377e-05
1.8358230590820312e-05	1.8358230590820312e-05
1.0529998689889908e-05	1.0529998689889908e-05
3.366731107234955e-06	3.366731107234955e-06
6.009824573993683e-05	6.009824573993683e-05
9.145587682723999e-07	9.145587682723999e-07
4.552165046334267e-05	4.552165046334267e-05
-2.3179221898317337e-05	-2.3179221898317337e-05
2.5594141334295273e-05	2.5594141334295273e-05
3.334600478410721e-06	3.334600478410721e-06
6.072968244552612e-05	6.072968244552612e-05
9.274855256080627e-05	9.274855256080627e-05
1.6847625374794006e-06	1.6847625374794006e-06
-8.081737905740738e-05	-8.081737905740738e-05
-4.6096742153167725e-05	-4.6096742153167725e-05
-7.92602077126503e-06	-7.92602077126503e-06
2.9617920517921448e-05	2.9617920517921448e-05
1.5912111848592758e-05	1.5912111848592758e-05
2.7778558433055878e-05	2.7778558433055878e-05
6.109476089477539e-07	6.109476089477539e-07
-1.754937693476677e-05	-1.754937693476677e-05
-1.952052116394043e-06	-1.952052116394043e-06
-3.365939483046532e-05	-3.365939483046532e-05
-2.618413418531418e-05	-2.618413418531418e-05
3.8835685700178146e-05	3.8835685700178146e-05
1.4463905245065689e-05	1.4463905245065689e-05
-2.0485371351242065e-05	-2.0485371351242065e-05
2.60770320892334e-07	2.60770320892334e-07
-8.530914783477783e-07	-8.530914783477783e-07
7.066875696182251e-06	7.066875696182251e-06
-1.4440156519412994e-05	-1.4440156519412994e-05
4.222383722662926e-05	4.222383722662926e-05
1.6472535207867622e-05	1.6472535207867622e-05
5.325768142938614e-06	5.325768142938614e-06
-1.0519521310925484e-05	-1.0519521310925484e-05
1.1782161891460419e-05	1.1782161891460419e-05
1.1755619198083878e-05	1.1755619198083878e-05
-6.524380296468735e-06	-6.524380296468735e-06
-6.496720016002655e-05	-6.496720016002655e-05
1.4874152839183807e-05	1.4874152839183807e-05
-6.203539669513702e-06	-6.203539669513702e-06
-6.242189556360245e-06	-6.242189556360245e-06
2.0559178665280342e-05	2.0559178665280342e-05
-8.97236168384552e-06	-8.97236168384552e-06
1.242663711309433e-05	1.242663711309433e-05
2.09147110581398e-05	2.09147110581398e-05
-1.382920891046524e-05	-1.382920891046524e-05
-1.0759569704532623e-05	-1.0759569704532623e-05
8.690962567925453e-05	8.690962567925453e-05
6.272457540035248e-05	6.272457540035248e-05
-4.054512828588486e-06	-4.054512828588486e-06
3.116670995950699e-06	3.116670995950699e-06
6.342306733131409e-06	6.342306733131409e-06
4.445202648639679e-05	4.445202648639679e-05
9.18773002922535e-05	9.18773002922535e-05
3.031129017472267e-05	3.031129017472267e-05
-6.583984941244125e-06	-6.583984941244125e-06
-3.668386489152908e-05	-3.668386489152908e-05
4.852563142776489e-05	4.852563142776489e-05
7.410068064928055e-06	7.410068064928055e-06
-2.6168767362833023e-05	-2.6168767362833023e-05
-1.189112663269043e-05	-1.189112663269043e-05
-1.191161572933197e-06	-1.191161572933197e-06
-7.534399628639221e-05	-7.534399628639221e-05
-4.700571298599243e-05	-4.700571298599243e-05
-2.0013656467199326e-05	-2.0013656467199326e-05
8.713454008102417e-06	8.713454008102417e-06
-9.973999112844467e-06	-9.973999112844467e-06
-3.862660378217697e-06	-3.862660378217697e-06
2.6098452508449554e-05	2.6098452508449554e-05
8.717644959688187e-06	8.717644959688187e-06
1.2025237083435059e-05	1.2025237083435059e-05
2.1292828023433685e-05	2.1292828023433685e-05
-4.363246262073517e-06	-4.363246262073517e-06
-4.262104630470276e-05	-4.262104630470276e-05
-6.694020703434944e-05	-6.694020703434944e-05
-3.09627503156662e-05	-3.09627503156662e-05
8.80872830748558e-05	8.80872830748558e-05
2.295803278684616e-05	2.295803278684616e-05
8.44951719045639e-05	8.44951719045639e-05
4.139961674809456e-05	4.139961674809456e-05
2.696458250284195e-05	2.696458250284195e-05
2.2549182176589966e-05	2.2549182176589966e-05
1.0545365512371063e-05	1.0545365512371063e-05
-2.0976178348064423e-05	-2.0976178348064423e-05
4.631467163562775e-06	4.631467163562775e-06
1.999642699956894e-05	1.999642699956894e-05
1.2182630598545074e-05	1.2182630598545074e-05
1.0122545063495636e-05	1.0122545063495636e-05
-5.8962032198905945e-06	-5.8962032198905945e-06
7.2587281465530396e-06	7.2587281465530396e-06
8.145254105329514e-05	8.145254105329514e-05
8.367560803890228e-05	8.367560803890228e-05
2.572871744632721e-05	2.572871744632721e-05
-6.847083568572998e-06	-6.847083568572998e-06
2.9416754841804504e-05	2.9416754841804504e-05
-1.062825322151184e-05	-1.062825322151184e-05
1.7842277884483337e-05	1.7842277884483337e-05
-1.7618760466575623e-05	-1.7618760466575623e-05
-4.502478986978531e-06	-4.502478986978531e-06
-8.804723620414734e-06	-8.804723620414734e-06
3.3235177397727966e-05	3.3235177397727966e-05
1.798151060938835e-05	1.798151060938835e-05
-2.754107117652893e-05	-2.754107117652893e-05
-9.55536961555481e-07	-9.55536961555481e-07
0.00014944933354854584	0.00014944933354854584
9.290175512433052e-05	9.290175512433052e-05
-3.6796554923057556e-06	-3.6796554923057556e-06
3.5503413528203964e-05	3.5503413528203964e-05
1.6227364540100098e-05	1.6227364540100098e-05
1.8730759620666504e-05	1.8730759620666504e-05
-7.7858567237854e-07	-7.7858567237854e-07
7.981434464454651e-06	7.981434464454651e-06
2.5906600058078766e-05	2.5906600058078766e-05
-1.4891847968101501e-06	-1.4891847968101501e-06
5.827564746141434e-05	5.827564746141434e-05
2.5842338800430298e-05	2.5842338800430298e-05
5.077198147773743e-05	5.077198147773743e-05
-1.3894401490688324e-05	-1.3894401490688324e-05
2.156989648938179e-05	2.156989648938179e-05
2.9678456485271454e-05	2.9678456485271454e-05
5.5466778576374054e-05	5.5466778576374054e-05
3.069732338190079e-05	3.069732338190079e-05
3.5548582673072815e-05	3.5548582673072815e-05
1.3953074812889099e-05	1.3953074812889099e-05
-2.6341527700424194e-05	-2.6341527700424194e-05
-8.12578946352005e-06	-8.12578946352005e-06
0.00013536494225263596	0.00013536494225263596
-4.7304667532444e-05	-4.7304667532444e-05
-1.7561018466949463e-05	-1.7561018466949463e-05
-1.3957731425762177e-05	-1.3957731425762177e-05
-9.63546335697174e-06	-9.63546335697174e-06
2.734363079071045e-05	2.734363079071045e-05
-8.663162589073181e-06	-8.663162589073181e-06
-1.6374513506889343e-05	-1.6374513506889343e-05
4.216190427541733e-05	4.216190427541733e-05
3.491528332233429e-06	3.491528332233429e-06
-2.3922882974147797e-05	-2.3922882974147797e-05
2.5999732315540314e-05	2.5999732315540314e-05
-1.535750925540924e-06	-1.535750925540924e-06
2.9605813324451447e-05	2.9605813324451447e-05
-1.7369166016578674e-06	-1.7369166016578674e-06
1.1377036571502686e-05	1.1377036571502686e-05
7.320195436477661e-07	7.320195436477661e-07
-6.936723366379738e-05	-6.936723366379738e-05
1.1885538697242737e-05	1.1885538697242737e-05
5.185045301914215e-05	5.185045301914215e-05
4.256889224052429e-05	4.256889224052429e-05
3.7915073335170746e-05	3.7915073335170746e-05
2.370588481426239e-05	2.370588481426239e-05
8.397363126277924e-05	8.397363126277924e-05
2.775341272354126e-05	2.775341272354126e-05
-2.5996007025241852e-05	-2.5996007025241852e-05
-1.73887237906456e-05	-1.73887237906456e-05
1.562759280204773e-05	1.562759280204773e-05
-2.2511929273605347e-05	-2.2511929273605347e-05
-1.8924009054899216e-05	-1.8924009054899216e-05
7.529743015766144e-06	7.529743015766144e-06
4.896894097328186e-06	4.896894097328186e-06
-4.383549094200134e-05	-4.383549094200134e-05
3.717001527547836e-05	3.717001527547836e-05
-1.93743035197258e-05	-1.93743035197258e-05
7.758196443319321e-05	7.758196443319321e-05
-1.5609897673130035e-05	-1.5609897673130035e-05
6.62393867969513e-05	6.62393867969513e-05
3.0200928449630737e-05	3.0200928449630737e-05
-5.851034075021744e-05	-5.851034075021744e-05
0.00019492348656058311	0.00019492348656058311
-3.217626363039017e-05	-3.217626363039017e-05
6.564892828464508e-06	6.564892828464508e-06
1.1841300874948502e-05	1.1841300874948502e-05
2.0671221136581153e-05	2.0671221136581153e-05
9.470037184655666e-06	9.470037184655666e-06
0.00018290523439645767	0.00018290523439645767
1.2559117749333382e-05	1.2559117749333382e-05
-1.5418510884046555e-05	-1.5418510884046555e-05
5.617411807179451e-05	5.617411807179451e-05
-6.444193422794342e-05	-6.444193422794342e-05
9.03429463505745e-05	9.03429463505745e-05
-0.00011854246258735657	-0.00011854246258735657
0.0002001700922846794	0.0002001700922846794
-6.014108657836914e-05	-6.014108657836914e-05
8.1636942923069e-05	8.1636942923069e-05
-4.079006612300873e-05	-4.079006612300873e-05
-5.234126001596451e-05	-5.234126001596451e-05
-3.073178231716156e-05	-3.073178231716156e-05
6.642192602157593e-06	6.642192602157593e-06
-4.501082003116608e-05	-4.501082003116608e-05
-4.604458808898926e-06	-4.604458808898926e-06
1.2398697435855865e-05	1.2398697435855865e-05
-1.936592161655426e-05	-1.936592161655426e-05
7.478520274162292e-05	7.478520274162292e-05
5.811452865600586e-07	5.811452865600586e-07
1.1045485734939575e-06	1.1045485734939575e-06
8.549541234970093e-06	8.549541234970093e-06
1.688208431005478e-05	1.688208431005478e-05
-8.845701813697815e-06	-8.845701813697815e-06
4.412606358528137e-06	4.412606358528137e-06
5.569774657487869e-05	5.569774657487869e-05
5.5227428674697876e-05	5.5227428674697876e-05
9.065959602594376e-06	9.065959602594376e-06
-1.9177794456481934e-05	-1.9177794456481934e-05
0.00011208374053239822	0.00011208374053239822
4.4912565499544144e-05	4.4912565499544144e-05
-4.4061802327632904e-05	-4.4061802327632904e-05
-2.193264663219452e-05	-2.193264663219452e-05
-3.756023943424225e-06	-3.756023943424225e-06
-3.6704353988170624e-05	-3.6704353988170624e-05
-1.4590099453926086e-05	-1.4590099453926086e-05
1.5234574675559998e-05	1.5234574675559998e-05
-9.592622518539429e-08	-9.592622518539429e-08
-2.558063715696335e-05	-2.558063715696335e-05
2.505257725715637e-06	2.505257725715637e-06
7.679685950279236e-05	7.679685950279236e-05
8.91275703907013e-06	8.91275703907013e-06
-3.6084093153476715e-05	-3.6084093153476715e-05
2.8055161237716675e-05	2.8055161237716675e-05
2.607237547636032e-05	2.607237547636032e-05
-2.5812536478042603e-05	-2.5812536478042603e-05
-2.7925707399845123e-05	-2.7925707399845123e-05
-2.0643696188926697e-05	-2.0643696188926697e-05
-2.4313107132911682e-05	-2.4313107132911682e-05
-6.154179573059082e-06	-6.154179573059082e-06
-4.360778257250786e-05	-4.360778257250786e-05
0.0001074429601430893	0.0001074429601430893
8.763233199715614e-05	8.763233199715614e-05
3.69194895029068e-05	3.69194895029068e-05
4.0084123611450195e-06	4.0084123611450195e-06
-6.93686306476593e-05	-6.93686306476593e-05
3.2633543014526367e-06	3.2633543014526367e-06
2.1521002054214478e-05	2.1521002054214478e-05
-5.502905696630478e-05	-5.502905696630478e-05
3.2716430723667145e-05	3.2716430723667145e-05
5.5390410125255585e-05	5.5390410125255585e-05
6.5481290221214294e-06	6.5481290221214294e-06
2.9433052986860275e-05	2.9433052986860275e-05
0.0001448625698685646	0.0001448625698685646
-2.8745271265506744e-06	-2.8745271265506744e-06
-5.3853727877140045e-05	-5.3853727877140045e-05
1.0458752512931824e-05	1.0458752512931824e-05
-1.5497207641601562e-06	-1.5497207641601562e-06
2.643745392560959e-05	2.643745392560959e-05
2.2972002625465393e-05	2.2972002625465393e-05
2.0349398255348206e-06	2.0349398255348206e-06
-2.1369196474552155e-06	-2.1369196474552155e-06
4.8996880650520325e-06	4.8996880650520325e-06
-1.2353993952274323e-06	-1.2353993952274323e-06
1.993030309677124e-06	1.993030309677124e-06
1.2065283954143524e-06	1.2065283954143524e-06
9.616836905479431e-05	9.616836905479431e-05
-7.183477282524109e-05	-7.183477282524109e-05
0.00010482268407940865	0.00010482268407940865
0.00010145828127861023	0.00010145828127861023
-3.270059823989868e-05	-3.270059823989868e-05
-3.551039844751358e-05	-3.551039844751358e-05
-2.896878868341446e-05	-2.896878868341446e-05
3.898702561855316e-05	3.898702561855316e-05
9.620562195777893e-06	9.620562195777893e-06
4.155002534389496e-05	4.155002534389496e-05
0.00010443851351737976	0.00010443851351737976
9.931623935699463e-06	9.931623935699463e-06
-2.560112625360489e-05	-2.560112625360489e-05
2.298690378665924e-05	2.298690378665924e-05
1.2692529708147049e-05	1.2692529708147049e-05
-7.767230272293091e-07	-7.767230272293091e-07
-2.3381784558296204e-05	-2.3381784558296204e-05
3.587920218706131e-05	3.587920218706131e-05
-1.604948192834854e-05	-1.604948192834854e-05
8.063483983278275e-05	8.063483983278275e-05
-7.316470146179199e-06	-7.316470146179199e-06
3.4344382584095e-05	3.4344382584095e-05
-4.787929356098175e-06	-4.787929356098175e-06
2.0359642803668976e-05	2.0359642803668976e-05
7.259007543325424e-05	7.259007543325424e-05
5.1791779696941376e-05	5.1791779696941376e-05
1.7965678125619888e-05	1.7965678125619888e-05
2.417992800474167e-05	2.417992800474167e-05
-2.4016480892896652e-05	-2.4016480892896652e-05
-1.8699094653129578e-05	-1.8699094653129578e-05
-1.3299286365509033e-06	-1.3299286365509033e-06
1.9893981516361237e-05	1.9893981516361237e-05
-1.0532326996326447e-05	-1.0532326996326447e-05
-2.340134233236313e-05	-2.340134233236313e-05
4.305783659219742e-05	4.305783659219742e-05
3.301817923784256e-05	3.301817923784256e-05
-8.44709575176239e-06	-8.44709575176239e-06
-1.080147922039032e-05	-1.080147922039032e-05
-1.4691613614559174e-05	-1.4691613614559174e-05
-4.5066699385643005e-06	-4.5066699385643005e-06
2.705492079257965e-06	2.705492079257965e-06
1.8803402781486511e-06	1.8803402781486511e-06
-2.561137080192566e-07	-2.561137080192566e-07
-4.530884325504303e-06	-4.530884325504303e-06
-8.058268576860428e-05	-8.058268576860428e-05
4.96935099363327e-05	4.96935099363327e-05
6.09690323472023e-05	6.09690323472023e-05
-8.24909657239914e-05	-8.24909657239914e-05
0.00012825429439544678	0.00012825429439544678
-1.5729106962680817e-05	-1.5729106962680817e-05
-3.364775329828262e-05	-3.364775329828262e-05
2.8992071747779846e-06	2.8992071747779846e-06
4.03551384806633e-05	4.03551384806633e-05
0.00018834532238543034	0.00018834532238543034
4.7468580305576324e-05	4.7468580305576324e-05
2.3667700588703156e-05	2.3667700588703156e-05
6.44885003566742e-05	6.44885003566742e-05
-4.048459231853485e-06	-4.048459231853485e-06
-0.00012670643627643585	-0.00012670643627643585
1.703202724456787e-05	1.703202724456787e-05
-0.00014665350317955017	-0.00014665350317955017
0.0001587187871336937	0.0001587187871336937
-6.880704313516617e-05	-6.880704313516617e-05
9.804731234908104e-05	9.804731234908104e-05
-5.782954394817352e-05	-5.782954394817352e-05
-3.3956021070480347e-06	-3.3956021070480347e-06
0.00012881029397249222	0.00012881029397249222
0.00014583580195903778	0.00014583580195903778
-5.259178578853607e-05	-5.259178578853607e-05
1.117214560508728e-05	1.117214560508728e-05
8.973106741905212e-05	8.973106741905212e-05
2.7058646082878113e-05	2.7058646082878113e-05
0.00025495467707514763	0.00025495467707514763
-0.00012959074229002	-0.00012959074229002
7.210578769445419e-05	7.210578769445419e-05
-4.563899710774422e-05	-4.563899710774422e-05
2.896413207054138e-07	2.896413207054138e-07
0.00015228800475597382	0.00015228800475597382
-0.000105271115899086	-0.000105271115899086
0.00013830047100782394	0.00013830047100782394
-2.8468668460845947e-05	-2.8468668460845947e-05
3.135763108730316e-06	3.135763108730316e-06
4.852842539548874e-05	4.852842539548874e-05
-2.678646706044674e-05	-2.678646706044674e-05
8.966680616140366e-05	8.966680616140366e-05
0.0002452349290251732	0.0002452349290251732
-4.081800580024719e-05	-4.081800580024719e-05
5.102623254060745e-05	5.102623254060745e-05
-6.709294393658638e-05	-6.709294393658638e-05
4.683987936004996e-05	4.683987936004996e-05
-1.3206154108047485e-06	-1.3206154108047485e-06
0.0001268964260816574	0.0001268964260816574
-0.00013346131891012192	-0.00013346131891012192
6.695138290524483e-05	6.695138290524483e-05
-6.590783596038818e-05	-6.590783596038818e-05
1.4530494809150696e-05	1.4530494809150696e-05
7.42478296160698e-05	7.42478296160698e-05
9.573996067047119e-06	9.573996067047119e-06
-7.753726094961166e-05	-7.753726094961166e-05
-0.00021957606077194214	-0.00021957606077194214
3.490317612886429e-05	3.490317612886429e-05
-9.97120514512062e-06	-9.97120514512062e-06
8.059665560722351e-05	8.059665560722351e-05
-4.229787737131119e-05	-4.229787737131119e-05
3.615580499172211e-05	3.615580499172211e-05
1.4571938663721085e-05	1.4571938663721085e-05
-1.004338264465332e-05	-1.004338264465332e-05
1.613609492778778e-05	1.613609492778778e-05
4.0203332901000977e-05	4.0203332901000977e-05
2.0102597773075104e-06	2.0102597773075104e-06
-4.048692062497139e-05	-4.048692062497139e-05
1.9191764295101166e-05	1.9191764295101166e-05
-1.5000347048044205e-05	-1.5000347048044205e-05
1.0338611900806427e-05	1.0338611900806427e-05
-2.7562491595745087e-06	-2.7562491595745087e-06
3.541121259331703e-05	3.541121259331703e-05
2.3677945137023926e-05	2.3677945137023926e-05
3.49970068782568e-05	3.49970068782568e-05
1.23586505651474e-05	1.23586505651474e-05
-3.7364661693573e-05	-3.7364661693573e-05
-6.893230602145195e-05	-6.893230602145195e-05
-2.5936635211110115e-05	-2.5936635211110115e-05
8.76269768923521e-05	8.76269768923521e-05
-6.601214408874512e-06	-6.601214408874512e-06
1.2253876775503159e-06	1.2253876775503159e-06
-6.486172787845135e-05	-6.486172787845135e-05
-6.524159107357264e-05	-6.524159107357264e-05
2.6535592041909695e-05	2.6535592041909695e-05
-5.294044967740774e-05	-5.294044967740774e-05
-7.629860192537308e-05	-7.629860192537308e-05
1.57882459461689e-05	1.57882459461689e-05
8.058734238147736e-06	8.058734238147736e-06
1.6134814359247684e-05	1.6134814359247684e-05
1.1853291653096676e-05	1.1853291653096676e-05
0.00011112913489341736	0.00011112913489341736
0.0001358664594590664	0.0001358664594590664
-4.630535840988159e-05	-4.630535840988159e-05
6.735511124134064e-05	6.735511124134064e-05
-1.2299977242946625e-05	-1.2299977242946625e-05
7.870933040976524e-05	7.870933040976524e-05
4.9095600843429565e-05	4.9095600843429565e-05
3.655627369880676e-05	3.655627369880676e-05
2.4516135454177856e-05	2.4516135454177856e-05
-2.8387177735567093e-05	-2.8387177735567093e-05
5.086138844490051e-05	5.086138844490051e-05
5.399063229560852e-05	5.399063229560852e-05
-3.098510205745697e-06	-3.098510205745697e-06
2.7175992727279663e-05	2.7175992727279663e-05
0.00014861300587654114	0.00014861300587654114
5.608424544334412e-06	5.608424544334412e-06
1.2204982340335846e-05	1.2204982340335846e-05
-2.6523135602474213e-05	-2.6523135602474213e-05
4.533492028713226e-05	4.533492028713226e-05
2.3291446268558502e-05	2.3291446268558502e-05
-1.7748214304447174e-05	-1.7748214304447174e-05
4.931353032588959e-06	4.931353032588959e-06
2.3662112653255463e-05	2.3662112653255463e-05
-2.3301690816879272e-06	-2.3301690816879272e-06
2.7260277420282364e-05	2.7260277420282364e-05
-1.6129575669765472e-05	-1.6129575669765472e-05
